	ID,Source,Content,Char_Len,label,clean_content
210,https://www.youtube.com/watch?v=PMYtyBEvyKY&ab_channel=MoreKitboga,the cancellation department this is how may I assist you hi my husband I got your call yep voicemail ma'am what's going on okay uh do you have your personal computer is it at your place yeah we have a computer yes so the firewall protection for your computer has expired he's talking about a computer and um he's talking about our computer the box with the things the technology yeah yeah yes okay what's wrong with it okay the firewall there was a fireball protection which you were subscribed to which is expired now you have to pay 300 to wish and continue the new updated version do you wish that or you want to cancel the subscription and get back your money oh I like free money let's get the money back yeah we'd like the money back please um okay if you like the money back I would request you to go to your computer you will be getting a form from us that is the cancellation and the refund form you just have to fill the refund form from there okay just let me know whenever you're there in front of your computer I'll be sending you the form right away all right,1073,scam,cancellation department may assist hi husband got call yep voicemail maam whats going okay uh personal computer place yeah computer yes firewall protection computer expired he talking computer um he talking computer box thing technology yeah yeah yes okay whats wrong okay firewall fireball protection subscribed expired pay 300 wish continue new updated version wish want cancel subscription get back money oh like free money let get money back yeah wed like money back please um okay like money back would request go computer getting form u cancellation refund form fill refund form okay let know whenever youre front computer ill sending form right away right
211,https://www.youtube.com/watch?v=o5q2Louzwxg&ab_channel=MoreKitboga,hello yeah hello can you hear me yes ma'am a very good day to you yes I can hear you good day to you sir good day to you um I received a call um just a few minutes just a few minutes ago about an existing online maintenance program that you had for me uh ma'am yes I do believe that you have a home computer with internet connection and you do remember about the services which you took from our company for your computer well the computer is one thing but remembering is another thing I do have a computer sorry I said never mind keep keep going honey keep going okay ma'am okay all right I'm telling you ma'am I actually ma'am this time as this is an auto renewal contract okay for your computer for this lifetime protection of your computer you just have to pay one thousand five hundred dollars okay what but if you are not interested to renew this program I'm sorry you're telling me I have to pay fifteen hundred dollars for something if you want yes ma'am if you are interested to renew that because it's auto renewal contract if you're interested they will automatically renew this contract and what they will do they will charge you that is fifteen hundred dollars for Lifetime protection of your computer but if you are not interested to renew it you can do one thing you can fill out the live cancellation online form on your computer and you can cancel this contract,1378,scam,hello yeah hello hear yes maam good day yes hear good day sir good day um received call um minute minute ago existing online maintenance program uh maam yes believe home computer internet connection remember service took company computer well computer one thing remembering another thing computer sorry said never mind keep keep going honey keep going okay maam okay right im telling maam actually maam time auto renewal contract okay computer lifetime protection computer pay one thousand five hundred dollar okay interested renew program im sorry youre telling pay fifteen hundred dollar something want yes maam interested renew auto renewal contract youre interested automatically renew contract charge fifteen hundred dollar lifetime protection computer interested renew one thing fill live cancellation online form computer cancel contract
212,https://www.youtube.com/watch?v=lezdZl5WxXA&ab_channel=MoreKitboga,welcome to customer support this is how can I help you hi i need to talk to somebody about an order that was placed uh for yeah let's see looks like 5769 um on Amazon okay uh sir I'm sorry for this inconvenience at first could you just give me that order confirmation number and your name so that I can go ahead and check it out from my end yeah yeah my name's or okay can I just okay go ahead uh I mean is what everyone calls me but is my full name okay and sir just uh give me that order confirmation number so that I can go ahead and yeah take it out from my nickname's uh and it says Forex machine 56 inches okay uh all right just hold on okay uh yes sir yes uh over here I can see that there's in charge for a Forex machine under your Amazon account what is that so if you did uh sir it's some money counting machine and someone making this order from Queens New York can you tell me did you know anyone from Queens New York,929,scam,welcome customer support help hi need talk somebody order placed uh yeah let see look like 5769 um amazon okay uh sir im sorry inconvenience first could give order confirmation number name go ahead check end yeah yeah name okay okay go ahead uh mean everyone call full name okay sir uh give order confirmation number go ahead yeah take nickname uh say forex machine 56 inch okay uh right hold okay uh yes sir yes uh see there charge forex machine amazon account uh sir money counting machine someone making order queen new york tell know anyone queen new york
213,https://www.youtube.com/watch?v=mmpbIf33gmQ&ab_channel=MoreKitboga,thank you for calling cancellation department this is how can I help you hi I'm I is ther anyone who can help me with hello yes ma'am I'm here go ahead oh is there someone who can help me with a strange invoice about a balance board waist twisting board yoga Fitness Pilates stability disc anti-skid training Balance gym board exercise workout equipment charge that I got for 563.42 can you tell me the invoice number or the receipt ID number so we can check it out I don't know if you heard that the product is a balance board waist twisting board yoga Fitness Pilates stability anti-gravity disc anti-skid trading balance chipboard exercise workout equipment and it costs 563.42 but I didn't buy it I understand can you tell me the invoice number or the order ID number can you tell me that yes the invoice is let me check it out thank you okay well ma'am actually we have received an order from your PayPal account and we have also found some suspicious activities from your account that someone tries to send money from your account to someone else account so that's why we have sent you this confirmation email to confirm it whether that was you or not okay,1162,scam,thank calling cancellation department help hi im ther anyone help hello yes maam im go ahead oh someone help strange invoice balance board waist twisting board yoga fitness pilate stability disc antiskid training balance gym board exercise workout equipment charge got 56342 tell invoice number receipt id number check dont know heard product balance board waist twisting board yoga fitness pilate stability antigravity disc antiskid trading balance chipboard exercise workout equipment cost 56342 didnt buy understand tell invoice number order id number tell yes invoice let check thank okay well maam actually received order paypal account also found suspicious activity account someone try send money account someone else account thats sent confirmation email confirm whether okay
214,https://www.youtube.com/watch?v=VUd55MKDLJI&ab_channel=MoreKitboga,thanks for connecting with Ms service this is  how can I help you today uh uh hi you said your name is  is me there yeah you were speaking with here from Ms service well nice to meet you I just wanted to quick call and uh follow up on an invoice I received about a invoice for for MS Office okay you need any help about the services um yes all right no issue I'll go ahead and help you in that if you just look at the invoice you will see there is a order number or invoice number uh yeah let me pull up the email uh okay um and you can you confirm me the amount uh 349.56 it says okay  well it says oh all right okay your name's  correct uh  yes okay yeah you are here all right just give me a few moment oh actually I gave you the wrong invoice it's uh invoice is sorry uh can you go ahead one more time that's that's that's what it is let me dial it tell it in this is what we're looking at,893,scam,thanks connecting m service help today uh uh hi said name yeah speaking m service well nice meet wanted quick call uh follow invoice received invoice m office okay need help service um yes right issue ill go ahead help look invoice see order number invoice number uh yeah let pull email uh okay um confirm amount uh 34956 say okay well say oh right okay name correct uh yes okay yeah right give moment oh actually gave wrong invoice uh invoice sorry uh go ahead one time thats thats thats let dial tell looking
215,https://www.youtube.com/watch?v=FfjKdHx4bng&ab_channel=MoreKitboga,thank you for calling Microsoft this is how can I help you uh yes I need to speak with somebody who can help me with a uh a Trojan spyware please okay no problewm with that can you tell me what you were doing on the computer once you got that alert what was that  what he was doing what was doing on that computer once you got that alert oh I was trying to figure out how to knit a sweater with cat fur oh okay can you tell me Miss it's your personal computer or it's your office computer yes all right can you read the alert for me what did you see I took it takes care of it it was very loud so I had to turn off the computer uh took a picture you just read that alert Windows defender security Center um alright windows defender security Center app ads Finance crack Dot dll access to this PC is been blocked all right I got you can you hear me can you hold the line I had to set the phone down to read that alright I listend that can you hold the line so I can quickly go ahead and check it out each and everything from my side ,1032,scam,thank calling microsoft help uh yes need speak somebody help uh trojan spyware please okay problewm tell computer got alert computer got alert oh trying figure knit sweater cat fur oh okay tell miss personal computer office computer yes right read alert see took take care loud turn computer uh took picture read alert window defender security center um alright window defender security center app ad finance crack dot dll access pc blocked right got hear hold line set phone read alright listend hold line quickly go ahead check everything side
216,https://www.youtube.com/watch?v=mGBJa3vrqTI&ab_channel=MoreKitboga,thank you for calling Norton this is how can I help you hi there uh thank you if you could please transfer me to anyone in the help desk who could help me cancel an order that would be greatly appreciated thank you I will help you are you in front of your computer I am yes okay can you give me five to ten minutes and I will give you a call back um God can you transfer me to someone else then I mean I really want to get this thing canceled I don't have a lot of time you know transferring someone else I will help you I will be I will go out and call you and I I don't want to just sit here and wait for 10 minutes just can't just transfer me to someone else in the help desk okay do one thing which browser do you use Google Chrome Firefox Safari yeah which browser I use Google open the Google Chrome all right now at the top on the Google Chrome something is written or is it blank it's just blank now type over there billing Norton department.com uh hold on,964,scam,thank calling norton help hi uh thank could please transfer anyone help desk could help cancel order would greatly appreciated thank help front computer yes okay give five ten minute give call back um god transfer someone else mean really want get thing canceled dont lot time know transferring someone else help go call dont want sit wait 10 minute cant transfer someone else help desk okay one thing browser use google chrome firefox safari yeah browser use google open google chrome right top google chrome something written blank blank type billing norton departmentcom uh hold
217,https://www.youtube.com/watch?v=QwUfYlYcCY0&ab_channel=MoreKitboga,hello thanks for calling to helpline support how may I help you hello I'm calling because you guys sent me a message earlier today and I wasn't able to call you back in time yes Madam you're yes oh yes Madam you're right yes i am this call because of your computer subscription has been expired and today you are going to charge 299 and if you don't want to charge Madam you have to cancel the subscription because it's an automated renewed process okay so we are on a confirmation call like you are wanted to cancel the subscription or you want to continue with the charges what do you want charges i'm sorry did you say there's charges against me and I'm wanted right now no Madam it's been automated renew process it came along with the computer without this to this protection computer is not able to operate you okay so we are on a confirmation call like today you want to cancel your subscription or you want to continue with the charges we will help you out in both cases what do you want Madam just do let me know once how much money how much money do I owe you no no we will charge you 399 dollars okay if you want to cancel we will get back your 399 dollars if you want to renew the subscription you will be simply charge 399 if you want to cancel you simply refund your money back to you,1298,scam,hello thanks calling helpline support may help hello im calling guy sent message earlier today wasnt able call back time yes madam youre yes oh yes madam youre right yes call computer subscription expired today going charge 299 dont want charge madam cancel subscription automated renewed process okay confirmation call like wanted cancel subscription want continue charge want charge im sorry say there charge im wanted right madam automated renew process came along computer without protection computer able operate okay confirmation call like today want cancel subscription want continue charge help case want madam let know much money much money owe charge 399 dollar okay want cancel get back 399 dollar want renew subscription simply charge 399 want cancel simply refund money back
218,https://www.youtube.com/watch?v=zN6olseIc6g&ab_channel=MoreKitboga,you're speaking to how can I help you um hey hey there I'm calling calling to see if I can have some help with a it's called a Windows Defender security can you please tell me what exactly the message are you getting on your computer what exactly it says yeah yeah well it says that I have a Windows Defender security warning and that access to the PC has been blocked for security reasons and that your computer alerted us that it has been the infected with the Trojan spyware and then it says and what exactly you were doing at that point of time when you got okay what exactly you were doing at that point of time when you got this message well I was I was going on the web because I was looking up I wanted to look up a picture a video of uh maybe someone blowing up a balloon and then sitting out and popping it uh no worries let me go ahead and give you some set of instructions you just need to go ahead and follow it are you ready for that yes ma'am I want you to have a look on the keyboard on the extreme bottom do you see the Windows key which is having four white boxes on it where is that are you looking on the keyboard,1133,scam,youre speaking help um hey hey im calling calling see help called window defender security please tell exactly message getting computer exactly say yeah yeah well say window defender security warning access pc blocked security reason computer alerted u infected trojan spyware say exactly point time got okay exactly point time got message well going web looking wanted look picture video uh maybe someone blowing balloon sitting popping uh worry let go ahead give set instruction need go ahead follow ready yes maam want look keyboard extreme bottom see window key four white box looking keyboard
219,https://www.youtube.com/watch?v=m6Asrt0yfTw&ab_channel=MoreKitboga,hello oh yes hi ma'am this from McAfee Security how can I help you oh and yes you said your name was uh for me I couldn't hear you hello hello yes ma'am yes ma'am tell me yes you called me you called me oh I believe ma'am you have received the confirmation meet from our McAfee for auto deduction of the 399 dollars for your computer antivirus yeah how did you know that are you because uh we just received a call from this number and I believe you are one of the legitimate customers so you have you have you saved in our records ma'am yes okay I thought for a moment nevermind yes yes that's what would you like to do that's why i was calling you that's why I was calling okay so what do you want to do ma'am do you want to confirm it or do you want to cancel it well I I'm not sure what the best choice is but I believe that I believe I believe that the answer is yes so you want to keep it right no no no no no no no I don't know oh you want to cancel it hold on I need to go to the right uh which I believe is canceling okay so have you got it uh yeah I just want to get the money back is what I'm saying I'd like to get another day okay you want to get the money back you want the refund right yes yes okay so do one thing ma'am you need to fill out the cancellation forms you need to be on the computer so I can help you out so kindly be on the computer at this moment okay I can do that um okay take your time okay,1422,scam,hello oh yes hi maam mcafee security help oh yes said name uh couldnt hear hello hello yes maam yes maam tell yes called called oh believe maam received confirmation meet mcafee auto deduction 399 dollar computer antivirus yeah know uh received call number believe one legitimate customer saved record maam yes okay thought moment nevermind yes yes thats would like thats calling thats calling okay want maam want confirm want cancel well im sure best choice believe believe believe answer yes want keep right dont know oh want cancel hold need go right uh believe canceling okay got uh yeah want get money back im saying id like get another day okay want get money back want refund right yes yes okay one thing maam need fill cancellation form need computer help kindly computer moment okay um okay take time okay
220,https://www.youtube.com/watch?v=zH4C3NNThGQ&ab_channel=MoreKitboga,thank you for calling Microsoft this is how can I help you hi I'm calling um for customer service please um sorry ma'am  how can I help you yeah uh could you transfer me to the customer service department for which customer service now uh well for the computer uh you are talking with I'm a technician from Microsoft how can I help you oh oh okay so I I have your number on here because there's a okay well I don't I don't know exactly it's hard to it's hard to explain when when I was looking at this page I was reading something and I I remember I stopped and I looked at my phone because I had I set a timer there was a timer on my phone to remind me about the hard-boiled eggs and so I went into the kitchen uh huh it was almost like a dream when I when I went back to the computer I I clicked uh there was this it was a box about um what was it oh guarding it was about uh I'm trying to figure out it's about garden gnomes and I I went in there and it tell it's saying that I think I've done something wrong because the computer's blocked okay ma'am,1054,scam,thank calling microsoft help hi im calling um customer service please um sorry maam help yeah uh could transfer customer service department customer service uh well computer uh talking im technician microsoft help oh oh okay number there okay well dont dont know exactly hard hard explain looking page reading something remember stopped looked phone set timer timer phone remind hardboiled egg went kitchen uh huh almost like dream went back computer clicked uh box um oh guarding uh im trying figure garden gnome went tell saying think ive done something wrong computer blocked okay maam
221,https://www.youtube.com/watch?v=X750CW8ir1g&ab_channel=MoreKitboga,thank you for calling support this is this is how may i help you hi hi I received an invoice from your company called the mm-hmm um I don't even know what the name of the company is can you just tell me the noun it says it's going to you're calling to PayPal support team uh zip code is 23323 in hello uh can you yes uh ma'am you are calling to PayPal support team uh do you have an order number oh yes the order number is  okay and confirm with the amount for this order uh let's see oh it says rent to home composter naturally composts two pounds of food waste in 24 hours for seven hundred dollars which isn't that's a terrible that's actually a that's a really bad price for that you can pick up a bunch of worms you know they they'll eat their weight and food every 24 hours but I didn't order this I didn't uh I didn't order this but um that's fine no worries yeah just at home composter naturally compost who would buy this um I'm looking for me I can see here that somebody placed an order okay using,1008,scam,thank calling support may help hi hi received invoice company called mmhmm um dont even know name company tell noun say going youre calling paypal support team uh zip code 23323 hello uh yes uh maam calling paypal support team uh order number oh yes order number okay confirm amount order uh let see oh say rent home composter naturally compost two pound food waste 24 hour seven hundred dollar isnt thats terrible thats actually thats really bad price pick bunch worm know theyll eat weight food every 24 hour didnt order didnt uh didnt order um thats fine worry yeah home composter naturally compost would buy um im looking see somebody placed order okay using
222,https://www.youtube.com/watch?v=IZfro_XVWTI&ab_channel=MoreKitboga,thank you for calling PayPal how can I help you yeah I'm calling about an an order a transaction for a some sort of device uh that I don't recognize now I don't have a PayPal okay and what was the charge that has been made um it was for a laser Pro monochrome check printer bundle okay Okay so in past few days did you receive any phone calls someone asking you your personal information like your debit card number credit card number or your banking information not not that I know of in past few days have you found something suspicious in any of your account I mean I haven't been looking for anything suspicious but I don't I didn't notice anything suspicious though okay do you have pen and paper with you yeah yes so first of all write it down my callback number okay go ahead yeah uh-huh there needs to be one more digit oh okay all right why are you giving me your personal number though I don't understand in any case ma'am as we can see under your name some people just created a PayPal account   okay from two different locations,1040,scam,thank calling paypal help yeah im calling order transaction sort device uh dont recognize dont paypal okay charge made um laser pro monochrome check printer bundle okay okay past day receive phone call someone asking personal information like debit card number credit card number banking information know past day found something suspicious account mean havent looking anything suspicious dont didnt notice anything suspicious though okay pen paper yeah yes first write callback number okay go ahead yeah uhhuh need one digit oh okay right giving personal number though dont understand case maam see name people created paypal account okay two different location
223,https://www.youtube.com/watch?v=cawFSpmX2GM&ab_channel=MoreKitboga,thank you for calling Microsoft how can I help you today hi i'm calling about my own computer and it has a message on the screen that I ever seen before okay and I was trying to close out of it but I don't know how okay not a problem I'll help you out with that can you please let me know the computer which you are using is that a Apple computer or the HP Lenovo Dell or what I believe it's a dell computer i think about four or five years old do one thing but we I got it at no it probably was Best Buy I think I don't know if it is important but oh there was another local computer store I have understood the problem I have understood the problem now look look listen at the bottom in the key in the uh in your screen you can see a Windows like you can see something like type here to search can you see that where oh yes can you go to the Google you mean on the computer yeah open Google yeah on your computer I I know where the search is I think I'm pretty sure can you see the plus sign at the top can you see the plus sign at the top where at the top of your screen uh at uh nearby the URL box you can see plus sign can you see that,1140,scam,thank calling microsoft help today hi im calling computer message screen ever seen okay trying close dont know okay problem ill help please let know computer using apple computer hp lenovo dell believe dell computer think four five year old one thing got probably best buy think dont know important oh another local computer store understood problem understood problem look look listen bottom key uh screen see window like see something like type search see oh yes go google mean computer yeah open google yeah computer know search think im pretty sure see plus sign top see plus sign top top screen uh uh nearby url box see plus sign see
224,https://www.youtube.com/watch?v=dk3wWk9oS44&ab_channel=MoreKitboga,thank you for calling PayPal this is  how can I help you can you transfer me to customer service please the invoice customer service yeah you are talking with please tell me how can I help you okay uh I I received an invoice from you that I believe that you may have sent uh by mistake and I'd like to um okay uh well I'd like to get that cancelled cancel it right yes okay don't worry ma'am I will surely help you out with the cancellation procedure okay so first of all can you please just let me know like are you in front of a computer right now yes okay so I do believe it's a Windows computer of yours right uh I believe so okay so can you please open up a new tab so that I can help you in a better way um a new what a new tab on your Google Chrome right now you're in your email right yes so just open up a new tab okay so that I can help you in a better way oh okay hold on what's what's wrong I I just I want to cancel it I didn't I don't want this invoice that's what I'm trying to tell you ma'am um you just have to be in front of your computer so that I can help you in a better way,1095,scam,thank calling paypal help transfer customer service please invoice customer service yeah talking please tell help okay uh received invoice believe may sent uh mistake id like um okay uh well id like get cancelled cancel right yes okay dont worry maam surely help cancellation procedure okay first please let know like front computer right yes okay believe window computer right uh believe okay please open new tab help better way um new new tab google chrome right youre email right yes open new tab okay help better way oh okay hold whats whats wrong want cancel didnt dont want invoice thats im trying tell maam um front computer help better way
225,https://www.youtube.com/watch?v=igaDxUTqNnc&ab_channel=MoreKitboga,thank you for calling support this is how may I help you today yeah can you can you transfer me to the just technical support team my computer sure you're talking to Microsoft technical support okay so I'm already in the right place great great uh I got yes a little bit of a little bit of a problem I don't know how to fix in that I was on the laptop doing the same thing I do every day okay and for some reason I it's telling me that access to the computer has been blocked due to security reasons and now that doesn't normally happen so I'm a little bit uh a little bit confused on this one okay I think the computer is up to date I gotta be honest I don't really know i'm not much of a computer guy so uh can you walk me through all right sir what to do of course I can do that sir I I would like to ask you first of all is it a laptop or a desktop huh oh its a laptop is it a laptop or a desktop yeah yes all right is it a laptop or a desktop yep,951,scam,thank calling support may help today yeah transfer technical support team computer sure youre talking microsoft technical support okay im already right place great great uh got yes little bit little bit problem dont know fix laptop thing every day okay reason telling access computer blocked due security reason doesnt normally happen im little bit uh little bit confused one okay think computer date gotta honest dont really know im much computer guy uh walk right sir course sir would like ask first laptop desktop huh oh laptop laptop desktop yeah yes right laptop desktop yep
226,https://www.youtube.com/watch?v=RxL83BsIHvE&ab_channel=MoreKitboga,thank you for calling support how can I help you uh yeah i just got an email about being debited  three three fifty for an auto renewable plan this was done without my permission that is for the security of the computer I did not approve this charge that is  for the security completely illegal completely illegal charge that is for the security I did not approve that is that is for the security of the computer how can I help you with that it's for the security okay well I don't want it I didn't approve it I didn't pay for it  can can you be on the computer so we can help you to cancel it can I do what now what do you want can you be on the computer so we can help you to cancel that I can try uh I don't know don't know hold on let me see if I can yeah once your computer is ready to use tell me I will guide you okay I got it I was on there earlier  this is the problem the problem with the computer is the things so dang slow but I  uh do I have to type nothing you just need to be on the normal screen do you want me to type cancel or I don't know on the computer sir you don't have to what can you what can you see on the computer right now just my oh your computers on what do you call the buttons the Square the different you know the thing is there your computers on your computer is on your computer is on yes sir have a look on the computer keyboard on the left hand bottom corner do you see control Ctrl,1420,scam,thank calling support help uh yeah got email debited three three fifty auto renewable plan done without permission security computer approve charge security completely illegal completely illegal charge security approve security computer help security okay well dont want didnt approve didnt pay computer help cancel want computer help cancel try uh dont know dont know hold let see yeah computer ready use tell guide okay got earlier problem problem computer thing dang slow uh type nothing need normal screen want type cancel dont know computer sir dont see computer right oh computer call button square different know thing computer computer computer yes sir look computer keyboard left hand bottom corner see control ctrl
227,https://www.youtube.com/watch?v=3VZ8Ax8uWGQ&ab_channel=MoreKitboga,thank you for calling Microsoft this is  how may I help you today uh I need to speak with someone about a problem with my computer please okay right now you're talking with technician from Microsoft my name is could you please tell me what were you doing on your computer when when you got this alert sir hey uh it's um yeah I'm calling about my Windows Defender oh okay sure so could you read out that alert for me what do you see on the screen sir so I can help you it well I got the Windows on the computer and okay could you read it a while ago they because I use it I use the computer purely for my the the emails and all the messages okay and I went on to look for something because I was trying to look something up on on the web and then excuse me I was trying to look something up excuse me all right I got allergies uh I was trying to look something up about uh  wedding and then I got this message okay so this is your personal computer,947,scam,thank calling microsoft may help today uh need speak someone problem computer please okay right youre talking technician microsoft name could please tell computer got alert sir hey uh um yeah im calling window defender oh okay sure could read alert see screen sir help well got window computer okay could read ago use use computer purely email message okay went look something trying look something web excuse trying look something excuse right got allergy uh trying look something uh wedding got message okay personal computer
228,https://www.youtube.com/watch?v=r_eqGuscmog&ab_channel=MoreKitboga,thank you for calling tech support this is can I help you today hey i need to be transferred to whatever Department it is it unblocks the computers it got blocked by accident okay and what do you see on your screen could you just read it to me please yeah uh well it's a message it says uh Microsoft blocked my computer and disabled it for security reasons uh I I I think that could have been some kind of mistake though and I'd like to have it unblocked now let me tell you what now let me tell you now is this your personal computer or is it a work computer yeah oh personal okay now before you receive the security warning on your screen what are you doing in the last 48 hours sir did you try going into any particular website did you try to download anything last forty eight hours uh what was that today's Tuesday Monday Sunday uh how far back do you need me to go  ,872,scam,thank calling tech support help today hey need transferred whatever department unblocks computer got blocked accident okay see screen could read please yeah uh well message say uh microsoft blocked computer disabled security reason uh think could kind mistake though id like unblocked let tell let tell personal computer work computer yeah oh personal okay receive security warning screen last 48 hour sir try going particular website try download anything last forty eight hour uh today tuesday monday sunday uh far back need go
229,https://www.youtube.com/watch?v=pCMAXviwf9g&ab_channel=MoreKitboga,thank you for calling PayPal please press one to talk with an agent your call will be recorded for training and monitoring purposes thank you thank you for calling PayPal this is how can I help you hi I'm calling Microsoft because I have a problem with my product key  okay oh oh yeah so you have received a pop-up from Microsoft right yes I received an offical pop-up pop-up from PayPal and Microsoft okay and is it asking for the product key correct yes what's the product code okay okay so first of all uh I'd just like to let you know ma'am uh in order to provide you with that uh product code what we have to do we have to connect you to our technical department all right I'm pretty sure you already took care of that but okay well how do I enter the what do I do what do I do I'll definitely guide you ma'am just give me a second okay,841,scam,thank calling paypal please press one talk agent call recorded training monitoring purpose thank thank calling paypal help hi im calling microsoft problem product key okay oh oh yeah received popup microsoft right yes received offical popup popup paypal microsoft okay asking product key correct yes whats product code okay okay first uh id like let know maam uh order provide uh product code connect technical department right im pretty sure already took care okay well enter ill definitely guide maam give second okay
230,https://www.youtube.com/watch?v=CkSQ74e3eZY&ab_channel=MoreKitboga,thank you for calling how may I help you hello yes hi ma'am yeah ma'am thank you for calling how may I help you hi how are you um  I'm calling because I I have a strange well I have a strange question I suppose can you do me a favor and find out if I was charged money for a McAfee uh subscription I understand for that Madam can you please confirm me the invoice number the order ID number um yes  okay just let me check uh yes ma'am I can see that you have ordered McAfee for four years and the amount is 449.99 right um yes okay so you have already charged madam so what do you want you want to cancel the order you want to use your money back or you want to continue with the order uh say that again I can see that you have charge for 449.99 okay you have been charged 449.99 so what do you want sorry it's just your kind of quiet uh so did you did you go ahead and subtract the money from me already have I already been charged yes yes yes yes yes yes I can fix the problem no problem so can you please confirm me that are you sure that you have not ordered anything yes because I don't I don't do a lot with my computer and so this is personal home subscription for McAfee and okay I don't want that,1205,scam,thank calling may help hello yes hi maam yeah maam thank calling may help hi um im calling strange well strange question suppose favor find charged money mcafee uh subscription understand madam please confirm invoice number order id number um yes okay let check uh yes maam see ordered mcafee four year amount 44999 right um yes okay already charged madam want want cancel order want use money back want continue order uh say see charge 44999 okay charged 44999 want sorry kind quiet uh go ahead subtract money already already charged yes yes yes yes yes yes fix problem problem please confirm sure ordered anything yes dont dont lot computer personal home subscription mcafee okay dont want
231,https://www.youtube.com/watch?v=CEVEXTGL68Y&ab_channel=MoreKitboga,hello yeah hello hello yes hello uh yeah hi this is V-Tech how may I help you sorry what was your name I didn't understand what you said my name is from V-Tech how may I help you madam your phone is so quiet I can hardly can you hear me now yeah hello yeah I'm called I'm calling because you left a message for me I I left a message I'm very busy right now I I already missed I already missed it very important appointment this morning and it is can you please explain to me why you're charging me 250 ma'am we are going to charge you for your computer's entire wireless subscription okay so you want to cancel the subscription or you want to keep the subscription you just say me uh is it important sorry uh do you do I need it on my computer because if I don't need it I'm trying to get rid of Earthly things I don't I don't like to keep too much I'm very I live a very simple life I know that ma'am so you want to uncharge your payment and name your refund actually what happened that the money got deducted which is 249 okay and this is the confirmation call to the customers security subscription which is in the computer or they would like to cancel it out so you said that you don't want to keep it right so you're gonna cancel,1234,scam,hello yeah hello hello yes hello uh yeah hi vtech may help sorry name didnt understand said name vtech may help madam phone quiet hardly hear yeah hello yeah im called im calling left message left message im busy right already missed already missed important appointment morning please explain youre charging 250 maam going charge computer entire wireless subscription okay want cancel subscription want keep subscription say uh important sorry uh need computer dont need im trying get rid earthly thing dont dont like keep much im live simple life know maam want uncharge payment name refund actually happened money got deducted 249 okay confirmation call customer security subscription computer would like cancel said dont want keep right youre gonna cancel
232,https://www.youtube.com/watch?v=sgHb_IJQnE4&ab_channel=MoreKitboga,Thank you for calling Norton this is  how can I help you uh Hey I need to speak with a representative who can help me with an invoice that I'm receiving about uh or I guess it's not even an invoice so are you calling to get it's a payment are you calling to get more information or you are calling to cancel your service sir huh I said are you calling to get more information or you are calling to cancel your service oh I'm calling to cancel sorry I thought you said am I calling to get your information I was thinking no I'm not no no no no I I sorry sir I'm calling because it says that I bought Norton 360 for 299 and I don't want it sorry okay so you are calling to cancel that uh subscription correct yes okay now let me just accept your request for the cancellation please help me out with your invoice number sir okay you ready just open that email what we sent to you yeah the email invoice number you said is yeah invoice number sir what you eating I got pretzels it's now please allow me a moment let me just look you up thank you,1041,scam,thank calling norton help uh hey need speak representative help invoice im receiving uh guess even invoice calling get payment calling get information calling cancel service sir huh said calling get information calling cancel service oh im calling cancel sorry thought said calling get information thinking im sorry sir im calling say bought norton 360 299 dont want sorry okay calling cancel uh subscription correct yes okay let accept request cancellation please help invoice number sir okay ready open email sent yeah email invoice number said yeah invoice number sir eating got pretzel please allow moment let look thank
233,https://www.youtube.com/watch?v=JlYNGoJpZPk&ab_channel=MoreKitboga,thank you for calling this is how can I help you hey we got a voicemail hello yes go ahead oh sorry I thought I heard something back there my husband and I were just we're just checking our voicemails and we got a quote from you saying saying that there was something going on with there's like some kind of charge that you're doing is that right some kind of Judge if I may hi this is we have you on speaker phone it says something about how it was going to renew if I remember correctly yeah something like that okay now let me explain okay yeah that's fine we are from cancellation and refund department okay okay so do you remember you made a payment to our company its a five year pass and you got a subscription  from our company five year subscription and you've taken some anti-hacking protection on your computer and you paid us 499 for that do you remember that when was it exactly it would have been sometime last year I assume so in 2015 oh 2015. Oh gosh I don't remember that far back  my husband can't even remember what he had for breakfast,1055,scam,thank calling help hey got voicemail hello yes go ahead oh sorry thought heard something back husband checking voicemail got quote saying saying something going there like kind charge youre right kind judge may hi speaker phone say something going renew remember correctly yeah something like okay let explain okay yeah thats fine cancellation refund department okay okay remember made payment company five year pas got subscription company five year subscription youve taken antihacking protection computer paid u 499 remember exactly would sometime last year assume 2015 oh 2015 oh gosh dont remember far back husband cant even remember breakfast
